maybe you've thought about them , too .	也許你認為 ,
and then , in fact , these people were embedded in other sorts of relationships: marriage and spousal and friendship and other sorts of ties .	事實上 , 實際上 , 這些人在其他關係中 , 有些人在朋友、其他朋友、朋友、朋友、朋友、朋友、其他朋友、朋友、朋友、朋友、其他朋友、朋友、朋友和朋友 。
so what happened now is , when the watercolor was flowing into the structure , the watercolors do not mix with the ferrofluid .	所以 , 在水中 , 當水中 , 當水流到水中 , 氣候變遷的結構 , 不是用水 。
or something a little bit more technical perhaps , a smartwatch that would alert you when you're infected with malaria .	或者 , 有些小小的小小 , 也許你會用電電池 , 你會把太陽系列到太陽系的太陽系 。
and this time , my wish was not to photograph anymore just one animal that i had photographed all my life: us .	時間 , 我希望我不僅僅僅僅僅僅僅僅僅僅僅僅僅僅僅有生命的照片:我的人生 。
you have all these points of interest that you want to get to: your home , your work , restaurants , a couple of starbucks on every block .	你必須把這些觀點放在你的房子裡 , 你想要到你的房間 , 每天 , 每個星球 , 每個星球 , 每個星球 。
i'd take all the time to get to the store , i'd check out , i'd come back home , i'd start to unbox it .	我花了時間 , 我去去家家 , 我回家 , 我回家 , 我回到家家 , 我開始回家 , 我開始回家 。
so for this reason , many refer to the false confessions we actually do know about as the tip of a much larger iceberg .	例如 , 許多原因 , 例如我們所做的 , 實際上 , 實際上 , 我們知道很多大規模的大量 。
this is by far the largest contribution to reduce greenhouse gas emissions , until today , as a positive action .	在這大大大大規模的大量是綠色的綠色 , 直到今天 , 直到今天 , 直到一個方向 。
and then in kenya , what we did was addressing the issue of ethnicity , which is a poison in a lot of places in africa .	接著 , 小說 , 我們做了什麼問題 , 我們做了什麼問題 。
i'm one of the tiny handful of people who gets badly bent out of shape by the bad spacing of the t and the e that you see there .	我是手術的手術的人 , 我很糟糕的人 , 把你看不到的形式的形式 , 看到你看到的形式 。
i hoped that if i armed myself with the knowledge of romantic love , i might never have to feel as terrible and lonely as i did then .	我希望如果我身為自己 , 我覺得自己是愛滋病 , 我覺得我不喜歡的感覺 , 我覺得不可怕的感覺 。
it was the first time the traditional news was usurped by the internet for a major news story a click that reverberated around the world .	首先 , 新科技是 , 我們在網路上 , 在網路上 , 全世界最初的新故事 , 來自世界各個世界 。
the government specifically targeted young people , setting up institutions to regulate their behavior and police their thoughts .	政府的確是 , 美國人工業的年輕人 , 把他們的行為轉換成他們的行為 , 認為他們認為他們的行為 。
the september 11th attacks left over 3 , 000 dead in the worst terrorist attack in u . s . history .	左右左右左右左右 , 左右左右 , 在美國歷史上 , 在美國歷史上 , 歷史上 , 歷史上 , 歷史上 。
so with gardening , i see an opportunity where we can train these kids to take over their communities , to have a sustainable life .	所以 , 克里斯 , 我看到一個機會 , 我可以看到這些孩子 , 可以讓孩子一起工作 。
if you're hiring a data analyst , give them a spreadsheet of historical data and ask them for their key insights .	如果你用一個數據 , 數據 , 給他們 , 給他們資料的數據 , 給他們數據的數據 。
ted halstead: so i understand that many are very pessimistic about what's happening in the united states with president trump .	幸運:我知道 , 我知道 , 我知道 , 我很清楚 , 很多人在美國發生在美國的情況下 。
because windows and files have a position in the real space , selecting them is as easy as grabbing a book off your shelf .	因為風風 , 風風和太空太空的空間 , 很簡單的空間是很簡單的書籍 , 她很簡單的本質 。
i think one reason open source works so well in code is that at the end of the day , code tends to be somewhat black and white .	我認為一個原因是開放的 , 基本上 , 直到一天 , 每天在黑色上 , 黑色的白色 , 黑色的白色 。
and after the berlin wall fell , the navy made these systems available to whale bioacousticians to see what they could hear .	在街上 , 牆上 , 牆 , 叫做 「 生物系統 」 的生物系統 , 可以聽到這些生物的生物 。
but i get a lot of toilets , and so you just dispatch a toilet with a hammer , and then you have lumpy tiles .	但 , 我得得很多人 , 只能和同事 , 只能與你同事 , 等等等等等等等等等 。
there was one kid in a class who was bigger than the rest because he'd been held back , been through the foster care system , seen his mom get killed .	其中一個孩子 , 比賽比他在家中 , 他的家庭 , 他一直一直在醫院中 , 被殺死了 。
next step , we go and actually build some kind of test models and actually test them , you know , in the lab at jpl , in what we call our mars yard .	下步 , 我們發現一些實驗 , 實際上 , 實際上 , 研究了一些實驗 , 科學家 , 我們在實驗室中所謂的實驗 。
on wednesday , david christian explained to us what a tiny instant the human race represents in the timespan of the universe .	我們在星期 , 早期 , 克克克克克克克克克克克克克克里斯的宇宙中 , 宇宙中 , 宇宙的宇宙 。
in partnership with public radio station wnyc here in new york , we asked women to tell us the prices of their mammograms .	在紐約 , 在紐約 , 紐約 , 我們在紐約 , 紐約 , 我們問我們 , 美國女性 , 問他們 。
so at 2:38pm on monday , women in iceland left work , because that's when they had earned their day's salary .	所以 , 224年 , 女性在美國 , 我每天在街上 , 因為他們每天有一天 , 因為他們有一天 , 每天有一天有一天 。
we like the light that comes into the room , but in the middle of summer , all that heat is coming into the room that we're trying to keep cool .	如我們在房間裡 , 但在房間裡 , 但在房間間間 , 所有房子的房子 。
and then two years into the company's life , the federal government issued a proposal to build the first ever cloud database for medicaid .	接著 , 兩年 , 國家的公司 , 美國政府 , 美國政府 , 首先 , 首先 , 首先 , 請我建造一個數據 。
in josh's case , it's with animals , so this is josh talking with his mom sarah at grand central nine years ago .	舉例來說 , 它和動物和動物 , 跟他談論他談到19年前 , 他談到19年前 。
electricity: i was asked by a head of one of the nasa centers if you could ever take chemical energy and turn that into electrical energy .	電力:我問:我在腦中 , 我問了一條系統 , 如果你能把能量轉換到能量的能量 。
over time , though , more orchid species have formed than died out , and orchids are some of the most diverse flowering plants .	隨著時間 , 更多 , 或者 , 或者 , 生物生物生物 , 或者 , 有很多種種種植植植的植物 。
