maybe you've thought about them , too .	或許你認為 , 太多了 。
and one wonders , could this populism have been avoided if the west had not been distracted by the end of the cold war and by 9/11 ?	有一個奇妙的 , 可能是我們沒有被當當我們沒有被忽略戰爭的戰爭 ?
in new york city , a woman's risk of having a lifethreatening complication during delivery can be six times higher in one hospital than another .	在紐約 , 一位女兒 , 女性的風險比例更高 。
and one of my favorite exhibitions , which actually is the idea of my talk , is i didn't expect to become a fan of japanese dolls .	我最愛的其中之一是我最愛的演講之一 , 我不期待 , 我不期待成為日本的日本 。
he said , " but here's the problem: if i let you in , the other tenants will move out and i can't afford to take that kind of a hit . "	他說: 「 問題是:如果我把問題放出來 , 我不能走出去 , 然後我不能把這個撞擊 。 」
i can't tell you what a privilege it is to introduce curtis wong from microsoft . curtis wong: thank you , roy .	我不能告訴各位 , 它是來自軟體的微生物 , 來自微生物的微生物 。
there are so many things we can do without even planning that extra time , such as listening to podcasts on our way to work or doing our household chores .	很多我們能做一些事情 , 我們甚至無法在我們的家裡做一些事 , 像我們的房子 , 這樣聽我們的房子 。
from gando , my home village in burkina faso , to berlin in germany to become an architect is a big , big step .	來自墨西哥 , 我的家鄉村村村村村村村 , 成為建築師 , 成為建築師 。
over the course of the 1960s , the fbi amassed almost two thousand documents in an investigation into one of america’s most celebrated minds .	在1960年代 , 嬰兒幾乎有兩千種病患的投資 。
inspired by the need to preserve this culture , i am teaching the significance and the importance of the drum to young boys , women and girls .	在這個文化中 , 我教導了這個文化 , 我教導了 「 女兒 」 的女兒 。
now , when we look at these three ideas together , you'll notice that the five senses theory doesn't only change the way we use these products but also the way they look .	當我們觀察這些三種想法時 , 你就會注意到 , 五種感覺不僅改變我們產品的產品 。
but because so many of the issues in education aren't just in school , they're in family and community , what you also need , definitely , is more on the right hand side .	但因為教育的許多問題不僅在學校和社區裡 , 他們也需要定義 。
mental and physical health problems , which tend to increase as we age , interfere with our ability to pay attention , and thus act as memory thieves .	心理和健康問題、健康問題 , 會增加我們年齡的能力 。
the word tsunami , japanese for " harbor wave , " comes from the fact that it only seems to appear near the coast .	叫做 「 哈拉 」 的 「 哈拉 」 的意思是 , 來自這個事實上 , 只能應用在附近近近近近近 。
one of the things that happens if you spend a lot of time on the internet , and you spend a lot of time thinking about the internet , is that it is very easy to fall in love with the internet .	網路上 , 如果你花很多時間在網路上 , 你花了很多時間思考 , 網路是非常容易的 。
inactivated vaccines take a much faster approach , directly applying heat , acid , or radiation to weaken the pathogen .	在疫苗中 , 用很快的方法來治療他 , 直到他 , 尤其是被迫害我們 。
a particle that hasn't been seen yet , but we're pretty sure exists , is the higgs particle , which gives masses to all these other particles .	粒子沒有被視覺 , 但我們很確定 , 但我們很確定這些粒子 , 給其他粒子 。
and when one student like me has some sort of inclination or understanding about that molecule , they write one scientific paper on the subject .	身為一個學生 , 像我所寫的一樣 , 他們寫的一篇文章 。
i should mention briefly here that physiology textbooks that you can read about will tell you that this is a kind of heretical thing to suggest .	我應該要告訴大家 , 物理學學的物理學 , 可以告訴你們這有點奇怪的事情 。
during the twilight years of this century , i believe humans will be unrecognizable in morphology and dynamics from what we are today .	在這個世紀中 , 我相信人類的能力是不可能的 。
the next poem is called forgetfulness , and it's really just a kind of poetic essay on the subject of mental slippage .	下一首詩叫做 「 奇妙 」 的詩歌 , 真的只是個很棒的詩歌 。
[i can't stop thinking about those other available parking spaces on w 85th street] if you're not a new yorker , i apologize .	不要停止思考這些其他地方 , 如果你不是紐約市的空間 , 不是紐約人 , 我不是紐約人 。
speak now , and i will answer ; how shall i help you , say ; ere to the wind's twelve quarters i take my endless way . "	說 , 我會回答: 「 如何幫助你 , 我說: 「 嘿 , 贏得了我去贏了 。 」
and this is the question i want everyone to ask yourself every single day when you come up with something you feel that needs to be done: if not now , then when ? and if not me , then who ?	這個問題是 , 我希望每個人都要問自己自己 , 如果你想要做的事:如果不是 , 誰會做 ?
but to really show you how words and politics interact , i want to take you back to the united states of america , just after they'd achieved independence .	但 , 給各位看你如何用美國互動的互動 , 我希望你們回到美國 , 他們只是一個建築師 。
