maybe you've thought about them , too .	也許你也想過他們 , 也是這樣 。
it was the unwillingness of his government to engage in conflict with other governments , in tense discussions , all the while , innocent people were being harmed .	這是他政府在衝突的衝突和其他政府一起參與衝突 , 所有時候 , 都被傷害 。
if you picturegoogled for him weeks after the july 22 events from sweden , you'd see that picture of dog poop high up in the search results , as a little protest .	如果你為他拍攝的google , 在22個事件中 , 你會看到狗的照片 , 會在秘密的結果上升高度的結果 , 就像一個小的森林一樣 。
at 7:30pm , the day before the game , we were in the lounge discussing strategy , and a waiter knocks on the door , interrupting our conversation .	7:30年前 , 我們在遊戲前 , 我們在洛杉磯討論策略的策略中 , 等著 , 等待我們對話 , 打破我們對話 。
it generates all of the buoyancy , all of the payload for the craft , and the batteries are down here hanging underneath , exactly like a balloon .	它會產生所有的泡沫 , 所有的支付給軟體的薪水 , 所有的細菌都在下降 , 像一個球 。
the british government , for example , has acknowledged that the optimism bias can make individuals more likely to underestimate the costs and durations of projects .	例如 , 英國政府有責任 , 已經承認 , 樂觀主義者可以讓個人更容易估計計計計劃的價格 。
the leading theory is that our skin has evolved to be acutely aware of touch so that we're equipped to deal with risks from the outside world .	領導理論是 , 我們的皮膚已經進化了 , 我們必須要了解到 , 這樣我們就必須處理世界外面的風險 。
and when you think about this , you think about what is required to make handwashing a daily habit , it requires sustained funding to refine this behavior .	當你想到這一點時 , 你會想到 , 該怎麼做 , 每天都需要用手指 , 才能維持這個行為 。
the $100 million american medicare fraud , the supply of weapons to wars around the world including those in eastern europe in the early '90s .	世界上1000萬美金的美國學院 , 西方國家的武器 , 包括東歐的東歐 , 在90年代早期的東歐 。
and to do this , i had to brave not only the darkness , but also swarms of mosquitoes , and my sleeping bag really didn't smell very good .	為了做到這一點 , 我必須勇敢不僅是黑暗 , 但也游泳蚊子的蚊子 , 而我的睡眠不太好 。
many of us who are here take antibiotics when we have an infection , we take antihypertensives when we have high blood pressure , we take cardiac medications .	許多人在此時 , 我們會把抗生素當作感染 , 當我們有高血壓時 , 我們會用高血壓 。
we're at the very beginning of something that , what we're seeing and the way that mesh companies are coming forward , is inviting , it's engaging , but it's very early .	我們現在看到的是很早的開始 , 我們所看到的 , 我們所見的 , 就是向前進 , 但很早 。
it's easiest to see how the technology revolution and globalization are creating this sort of superstar effect in highly visible fields , like sports and entertainment .	看來 , 科技革命和全球化的進化和全球化是如何創造這種超級有效的領域 , 像是運動和娛樂 。
this is the single noninvasive , accurate and affordable test that has the potential to dramatically change how cancer procedures and diagnostics have been done .	這是單一的非侵略 , 確保和可避免的測試 , 能夠改變癌症和診斷和診斷的可能性 。
it's imperative to include diverse decisionmakers in the process , and it's always better to collaborate with different communities , rather than trying to speak for them .	包含多樣化的決策 , 在過程中 , 會更加合作 , 而不是試著和不同社區溝通 , 而不是嘗試對他們說話 。
today , in multiple countries , corporations are pushing new laws that make it illegal to photograph animal cruelty on their farms .	現今 , 在多數國家中 , 法國正在推動新法律 , 讓它在農場上 , 把新法律送到攝影機上 。
and whatever happens in this uniquely crucial century will resonate into the remote future and perhaps far beyond the earth , far beyond the earth as depicted here .	無論是 , 在這個世紀 , 會發生什麼事 , 可能在這個地球上 , 遠遠離地球 , 遠遠遠離地球 , 遠遠離地球 。
then , to my tremendous relief i was freaking out , to be honest with you a smile began to snake across his face , and he just laughed .	後來 , 我最有信任的信仰 , 我很興奮 , 跟你們分享一個笑聲 , 開始在臉上醒來 , 他只是笑了 。
this is an alcohol breath tester that is used to measure the ethanol concentration in your breath and determine whether driving in your condition is a clever idea .	這是一個生態系統 , 用來測量你呼吸的牙齒 , 來測量你所在的情況下 , 會決定你所在的狀況是很聰明的 。
so given the fact that both male and female vcs are displaying this implicit gender bias , what effect , if any , does this have on startup funding outcomes ?	所以 , 除了兩隻雄性戀和雌性戀疫苗的因素 , 會造成這種改善性別歧視 , 會影響 , 會發生什麼事 ?
but another fundamental characteristic about planets is what you don't see here , and that's the star , the sun , that all of the planets in the solar system are orbiting around .	但另一個關於地球的基礎特徵是你看不見的 , 而那是恆星 , 太陽在太陽系中所有行星的行星 。
i don't know about you , but i'm terrified that future archaeologists will dig this up and write stories about our time in history , and wonder , " what were you thinking ? "	我不知道你 , 但我害怕未來的科技學家會把我們的故事寫在歷史上 , 想: 「 你在想什麼 ? 」
but for today's talk , i want you to think about transgender as someone who is assigned a sex at birth that doesn't match with who they are as a person and their sense of self .	但 , 今天的演講 , 我想請各位想想 , 身為跨性別的人 , 把焦慮當作一個人 , 把焦慮當作一個人 。
i was two years older than my sister at the time i mean , i'm two years older than her now but at the time it meant she had to do everything that i wanted to do , and i wanted to play war .	我比我說的兩個年紀還多了 , 我比現在兩歲 , 但在她說 , 她要做什麼 , 我想要做的事 , 我想要做任何事 。
now , i just live off a main thoroughfare in los angeles , and my block is well , it's a natural beginning for people who are peddling things door to door .	現在 , 我只是住在洛杉磯 , 住在洛杉磯的主要教堂裡 , 我的街道是很自然的開端 。
well , frankly , neither are many scientists , so the debate over the moon illusion still rages on and may continue as long as we still see it in the night sky .	坦白說 , 鄰居是許多科學家 , 許多科學家 , 所以在月球上 , 會在夜空中看到它 , 可能是很長的 。
