maybe you've thought about them , too .	也許你也想過 ,
we make an observation , we guess an explanation of that observation , and then we make a prediction that we can test .	我們做了一個觀察 , 我們猜測 , 觀察觀察觀察觀察觀察者 , 然後我們做出預測 。
he wrote very , very positive reviews about himself . surprise , surprise .	他寫了一件非常嚴重的回報 , 令人驚訝的回報 。
so , this is part of the ability that we have , to try to stretch our imagination , in terms of what we may find in the future .	所以 , 這是我們需要的一部分 , 試著追蹤我們想像的想像力 。
we started with the understanding that researchers and reporters are distant cousins , equally storytellers and social analysts .	我們從了解研究者和報告開始了解 , 一般來說 , 故事和社會分析 。
the first thing they did was to recognize the specificity of political jurisdiction inscribed in that empty space .	首先 , 他們必須認同政治犯罪的政策 。
if you looked at all the arteries in all the patients , they got worse and worse from one year to five years in the comparison group .	如果你仔細檢查所有患者 , 他們會更糟 , 每天五年到五年來 。
what we now know is that life is not contained in some magical substance or spark , but within the ongoing biological processes themselves .	我們現在所知道的生命不是在某種程度上 , 生活在演算法中 , 但在演算上 。
we can try this first . if i just put them on the table together , there's no reason for them to synchronize , and they probably won't .	我們可以試試一下 , 如果我把它們放在桌上 , 完全沒有理由 , 他們可能不會不理由 。
looking ahead , if you think of this disk as representing all of the children we've treated so far , this is the magnitude of the problem .	如果你認為這不見 , 如果你認為這場災難都代表我們所治療的問題 , 這是問題的 。
and finding out how rare they were , i became obsessed with trying to preserve them , and the vehicle for this became art .	發現他們是如何種族 , 我開始觀察他們 , 為此成為藝術 。
narrator: and helios now begins the process of turning her back to the sun , to maximize the power from her solar array .	納爾:他現在開始回到太陽的過程 , 轉向太陽 , 讓太陽能 , 把太陽能轉換成太陽能 。
and it's a beautiful definition , because if you're wealthy , you might want the wealthy to have more money , the poor to have less .	這是一個美麗的定義 , 因為如果你是財富 , 你可能會想要更多錢 。
and it's really easy to accidentally give ai the wrong problem to solve , and often we don't realize that until something has actually gone wrong .	非常容易解決問題 , 通常我們無法理解的問題 , 通常我們不了解到 , 直到沒有錯 。
if you recall , the son jarocho is one of the styles of music that uses décimas in its verses .	如果你學會 , 兒子學者之一是用的音樂之一 , 用它的方式 。
and know that this feeling you're feeling right now , it would be the same regardless of whether or not the person who harmed you meant to do so .	知道這感覺你現在的感覺 , 它會是同意的 , 不論是誰 。
but the response also kicks in more as we age , halting cell growth and cutting short their ability to replicate .	但回應的反應也能在我們年齡增長的細胞成長 , 將它們重新複製 。
so to test this crazy idea , we developed a small dune buggy prototype vehicle to test the feasibility .	所以為了測試這個瘋狂的想法 , 我們開發了一個小型的鴨子 , 來測試雌性 。
so this bank knew that in order to transform , they would have to improve their time to market by drastically changing their ways of working as well .	這個銀行知道 , 為了轉變 , 他們必須改善他們的時間 。
what's particularly concerning about this is that in most cases , it was months before anyone even reported that these records were stolen .	尤其是 , 在大部分情況下 , 在任何人身上 , 就在任何人身上報告之前 。
here is a typical " jeopardy ! " question: " mozart's last symphony shares its name with this planet . "	這是典型的 「 珍珍 ! 」 的問題: 「 阿拉伯 」 的最後一個症狀 。 」
but we want to make them have enough information that we can get the cells to do what we want , but not be so complex as to make it difficult to get to clinic .	但我們想要讓他們足夠的資訊 , 我們能得到足夠的資訊 , 但不複雜 。
what i came to learn is that no matter how good my orphanage was , it was never going to give those kids what they really needed: their families .	我學到的是 , 不論我是怎樣的 , 我永遠不會給那些孩子真正需要的東西:他們的家庭 。
we took a lot of horizontal slice images through me , produced those slices and used them to build a cad model .	我們花了很多熱情圖片 , 用我 , 製造這些圖片 。
and these would all be bad on their own , but these threats magnify each other and compound one another and make each other worse .	這些都是不錯的 , 但這些威脅彼此的 , 但這些威脅彼此彼此 。
when i was nine years old , my mom asked me what i would want my house to look like , and i drew this fairy mushroom .	當我九歲的時候 , 我媽問我我我家裡想要的樣子 , 我回家 。
it felt as comfortable and natural as a walk in the park , which is what most folks were doing in yosemite that day .	它感覺很舒服、自然 , 自然就像在公園裡走走的走廊一樣 。
we asked ourselves what becomes of a generation all too familiar with the untimely ends of lives streamed daily on our timelines ?	我們問自己 , 一切都是太熟悉的 , 通常是生活在線上 ?
so , why i'm telling you this , you know , maybe , you know , whoever is sitting next to you can change your whole life it's possible .	所以 , 為什麼我告訴你們 , 或許你知道 , 誰在下一步改變你的人生 。
and especially the young people were coming . and were asking me the young people were saying , " what can we do ? what can we do to change things ? "	尤其是年輕人 , 問我: 「 我們能做什麼 ? 」
the collective emotion in this place is overpowering and indescribable , before it's set afire on the last night of the event .	在這個地方 , 收集情緒的收藏 , 在過去的晚上 , 在最後一晚上 。
