maybe you've thought about them , too .	也許你也想過 。
electricity: i was asked by a head of one of the nasa centers if you could ever take chemical energy and turn that into electrical energy .	電力:我被一頭太空中心的一頭 , 如果你可以把化學能源轉換成電池 。
over time , though , more orchid species have formed than died out , and orchids are some of the most diverse flowering plants .	然而 , 隨著時間 , 更多的建築物已經被挖出來 , 而建築是最多樣的植物 。
there are just so many examples , the horesemeat scandal in europe , the italian mafia , they've used these companies for decades .	這裡有許多例子 , 歐洲的熱情劇院 , 義大利亞馬利亞 , 他們已經使用了這些公司 。
and he goes all around the country taking pictures of himself , and you can see here he's got zig's indian reservation .	他走遍全國各地 , 拍攝自己拍攝的照片 , 你們可以看到他有zig的電視 。
you look at something like " west wing " twitter , in which you have these fictional characters that engage with the real world .	你看看 「 西方寫著 」 twitter , 你有那些符合真實世界的特徵 。
what’s the minimum number of nodules you need to bring to be certain you’ll create a red or blue triangle and get back to the present ?	你需要什麼是最少的鼻子 , 你一定會創造紅色或藍色的三角形 , 然後回到現在呢 ?
and the thing that left a longlasting impression on me was how the people i met in south africa could envision a better future for themselves and their country .	留下了一段長期的印象 , 是我在南非遇到的人們 , 可以讓他們自己和國家的更好 。
my family's survival has informed my deep commitment to telling this migration story in a deep and nuanced way .	我的家人生存了我深入的承諾 , 來告訴這個移民的故事 。
i look back , and i think that's when i learned the foolishness of the human condition , and it's been that gift that i've used .	我回頭看 , 我認為當我學到了人類狀況的孤立時 , 我已經被用過的禮物 。
and if you’re starting a design firm , let’s say , then you probably also want to create a place where people have the same kind of security .	如果你開始設計檔案 , 說 , 你可能也想創造一個人有同樣的安全的地方 。
you hear that voice , and you wake up every night for weeks , months in a trancelike state , anxious and terrified , like a child .	每天晚上醒來 , 你每天醒來 , 在悲慘的狀態中 , 焦慮和害怕的狀態 , 就像一個孩子一樣 。
as the forest grows , more leaves fall on the surface it means more humus is produced , it means more food so the forest can grow still bigger .	當森林成長時 , 更多葉子會在表面上下降 , 它意味著更多的食物 , 所以森林可以長大 。
crystalline proteins forming at the surface created a structure that proved useful in focusing light at a single point on the retina .	晶體蛋白質在表面上形成一個結構 , 把焦點放在一個重點上 。
and serious competition from europe , from korea , and next is china , which will soon be a major net exporter of cars .	歐洲的嚴重競爭 , 來自韓國 , 下一個是中國 , 很快就會是車禍的主要重要重要重要重要重要重要重要重要 。
" ugly betty " premiered in the us to 16 million viewers and was nominated for 11 emmys in its first year .	" 醜陋 " 美國總統在美國總統到16億個觀眾 , 首次是11個胚胎 。
coming closer to here , the costa rica dome is a recently discovered area potentially yearround habitat for blue whales .	來到這裡 , 哥倫比亞最近發現 , 藍鯨可能有近一年的棲地 。
and i know what it means to lie in bed in the pitchblack night and listen to that haunting " poppoppoppoppop ! "	我知道這意味著什麼 , 在匹克拉克的夜間 , 聽著 「 ppppppppppppopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopopop
the lower left shows a lion sizing up a herd of impala for a kill , and the right shows what i call the lion viewshed .	剩下的左右顯示 , 獅子會被殺 , 而右邊顯示我稱之為 「 獅子觀點 」 。
so the experience of humanity has always been that there are some shapes which have this peculiar property , that each part is like the whole , but smaller .	所以 , 人類的經驗總是有一些形狀 , 每一個部分都是一樣的 , 但更小 。
even when approved , their work– along with housing , travel , and everything else– was governed by a convoluted bureaucracy .	即使在適應時 , 他們的作品和熱情、旅行 , 其他其他東西都被革命了 。
well if , as i do , you have dogs or kids , you probably have some dark suspicions about that , all of which are true , by the way .	如果我這樣做 , 你有狗或小孩 , 你可能會有一些暗示 , 所有的都是真的 。
by the summer , in the middle of the general campaign , he said , " i've thought about the issue more . i've changed my mind .	夏天 , 在一般活動中間 , 他說: 「 我更想這個問題 。 我改變了我的思想 。
40 meters down , 50 meters down , and between 50 and 60 meters , a second physiological response kicks in .	下面有40公尺 , 50公尺 , 60公尺 , 第二個物理反應 。
so she shifted her law school classes to evening classes , and she started to work during the day as a schoolteacher to bring home an income .	所以 , 她改變了法學課 , 她開始在學校裡工作 , 成為一個老師 , 來帶回家 。
and some of you obviously know how to do that spontaneously without any advice , but unfortunately a lot of people don't .	有些人很明顯知道該怎麼做 , 卻沒有任何建議 , 但很不幸的是 , 很多人沒有 。
frederick daye , who is photographed at his alibi location , where 13 witnesses placed him at the time of the crime .	老天 , 他在他的孤單上拍攝 , 在那裡 , 13個維持他在犯罪的時期 。
now it was using the lessons learned from these early missions that my friends and i began a series of sketches of our own satellite design .	現在 , 用這些早期的任務來學習 , 我開始了一系列的任務 。
